ind_num	score	content
795	1	屏幕 漏光 这 都 是 小事 ， 屏幕 高清 看 电影 很 舒服 ， 吃 鸡 毫无 压力 ， 也 没有 面 漏电 现象 ， 外观 比 二代 炫酷 一千倍 ， 散热 很 强势 ， 噪音 也 小 ， 又 一次 支持 了 惠普 ， 右键 反应迟钝 很 好 修复 ， 机子 很 完美 ， 没有 小毛病 ， 希望 暗影 精灵 系列 性价比 高点 ，
796	1	现在 用 着 还 不错 ， 吃 鸡 消逝 的 光芒 起源 啊 都 能 高画质 流畅 ， 散热 也 很 好玩 了 一 小时 才 涨 6 ℃ ， 不玩 温度 下降 的 很快 ， 。 不 知道 在 用 一段时间 如何 先给 五星 好评 吧
797	1	惠普 笔记本电脑 i7 - 7700   128Gssd + 1T   144Hz 外观 漂亮 ， 晚上 订 ， 第二天 收到 。 春节 前 就 看中 惠普 120Hz 这台 想 等 价格 降点 再 买 ， 这次 真好 有 升级 款 所以 就 等 28 日 零点 下单 ， 笔记本电脑 刚 拿到 手 ， 性能 只有 用 一 阶段 再评 了 。 京东 的 服务态度 没 的 说 ， 快递 速度 快 ， 服务态度 一流
799	1	连续 换 了 两次     开始 的 第一台 摄像头 位置 固定 有 问题     C 面有 电流     换 了 一台 还是 有 电流     又 换 了 一台 就 好多 了   这 给 个 中评 不过 分 吧 ？
800	1	第一次 买 电脑 ， 看 了 大家 的 评论 ， 再 自己 去 测试 了 一下 ， 发现 还是 不错 的 ， 挺帅 的 ， 性能 也 不错 ， 除了 裸机 这 一点 比较 无奈 需要 自己 配 各种 配件 包括 电脑包 ， 其他 都 还 不错
801	1	买 给 小孩 的 ， 原说 1 号 到 ， 特意 买 下午 的 车 ， 收到 货后 检查 过 就 带 去 学校 ， 谁知 2 号 才 到 ， 郁闷 。 去 提货 时 发现 就 放在 地上 ， 上面 还压 着 几个 箱子 & hellip ; & hellip ; 回家 后 开机 ， 不 联网 ， 简单 设置 后 用 U盘 装 了 娱乐 大师 。 三星 固态 ， 金士顿 2667 内存 ， 日立 硬盘 ， 硬盘 使用 5 小时 ， 电池 损耗 为 0 ， 还 不错 。 屏幕 检测 没 感觉 到 有 漏光 和 屏幕 泛白 ， 没 发现 坏点 ， 机子 也 很 安静 。 。 性能 测试 19 万多 ， 至此 用 了 大概 10% 的 电 吧 ， 估计 续航 一般 水 。 接电 后 大师 跑 分 21 万多 。 整个 过程 电脑 都 算静 ， 仔细听 能 听到 硬盘 转动 的 声音 ， 不知 真 玩游戏 时会 怎样 。 屏幕 色彩 表现 感觉 还好 ， 很 请 微 的 模糊 感 绝对 不 影响 使用 ， 也 没有 我 的 台机 那么 刺眼 。 声音 嘛 就 不用说 了 ， 不过 在 本子 里 还 算 不错 。 总之 本子 很 满意 ， 相信 也 会 很 耐用 ? 。 系统 方面 了 ， 总之 win10 很 不爽 ， 这 系统 根本 就 不 考虑 对 老 软件 的 兼容性 ， 大幅度 修改 各种 使用 习惯 。 我装 洪恩 的 从零开始 学 英语 ， 提示 不能 写入 硬盘 ， 进度 被 用户 打断 等 。 试装 老版 阿Q 装上 了 但 点击 没 反应 ， 卸 了 到 QQ 官网 装 新版 阿Q 就 正常 。 感觉 电脑 使用 有点 小卡 ， 点击 打开 QQ 都 有 停顿 感 。 右击 任务栏 很快 ， 但 桌面上 的 东西 就 卡 了 。 网上 教程 ， 删 了 右键 菜单 的 核显 问题 依旧 ; 注册表 大法 但 里面 木有 dir ..
803	1	东西 很 不错   就是 不 晓得 为什么 鼠标 右键 点击 屏幕 有点 卡   然后 下载 东西 的 时候 风扇 声音 也 不小   总之   用 起来 还 行   漂亮
804	1	很 好 很 强大 ， 自己 追加 了 8G 内存条 ， 用来 作图 和 大型 游戏 无 压力 ， 就是 风扇 的 噪音 稍微 大 了 点 ， 也 没 办法 还 能 忍受 。
805	1	自营 产品 就是 放心 ， 电脑 很 不错 。 电竞 屏幕 很 好 。
806	1	东西 可以 了 ， 刚 开机 的 时候 可能 有 漏光 ， 换个 壁纸 缓解 下 就 没有 ， 让 我 有些 无语 的 是 打开 电脑 就 一 电脑 和 笔记本 ， 醉 了 ， 哎 只有 自己 去 买 了 ， 快递 很 给 力 昨天晚上 下 的 单 ， 今天下午 就 到 就 。 总体 还是 推荐 的 ， 如果 没有 特别 喜欢 打游戏 的 ， 联系 别买电 竞版
807	0	非常 满意 的 电 竞 屏幕 ！ 舒服 舒服 ！
808	1	右键 卡顿 是 系统 问题 ， 自己 可以 解决 ， 电源 挺 热 的 。 其他 的 都 还 可以 。
809	1	机子 很棒 ， 无论 做工 还是 性能 ， 非常 满意 ， 配置 完全 够用 ， 运行 大型 游戏 毫无 压力
810	1	给 个 游戏 详评 ： pubg 除了 锯齿 等 部分 开到 高 以外 ， 其他 都 是 中 了 ， 如果 用 WiFi 玩会 略有 卡顿 ， 偶尔 会 掉线 ， 一般 刚 * 时会 卡 1 ， 2 秒 。 接线 基本 流畅 。 GTA 等 画质 中 基本 是 可以 的 ， 不会 怎么 卡顿 ， 联机 估计 也 没 啥 卡顿 。 ( 本人 还 没用 这台 电脑 和 朋友 联机 过 ) ow 基本上 是 不会 怎么 卡顿 了 ， 完美 运行 。
811	1	电脑 到货 了 ， 非常 好 ， 反应 什么 的 都 很快 ， 本来 是 明天 到 的 今天 也 提前 到 了 ， 京东 就是 机会
812	1	很 给 力       运行 流畅     抢 的 很 开森 ^ _ ^
813	1	特意 用 了 两个 月 才 来 评价 。 开机 的确 快 ， 装 了 东西 后 也 只要 10 来 秒 。 运行 速度 不错 ， 用 较大 或 实时性 同步 的 软件 表现 高可 。 噪音 很小 ， 没有 别人 说 的 那么 夸张 。 玩大 游戏 发热 还是 很 厉害 的 ， F 键 上方 的 外壳 有 烫手 感 ， 但 正常 操作 时 不会 有 机会 去 摸 它 。 想 拿 它 吃 鸡 的 同学 要 好好 考虑 下 ， 屏幕 不 大 ， 清晰度 一般 ， 明暗 对比 表现 一般 。 若 是 玩 过 2W 以上 配置 的 台式机 再用 它 吃 鸡 ， 一个 字 ： 累 。 个人 总结 ， 用于 一般 的 工作 、 娱乐 ， 它 不会 让 你 失望 ； 与 同等 配置 / 价格 的 手提 相比 ， 它 可以 傲视 同侪 。
815	1	28 号 零点 下单 ， 白条 支付 界面 不够 清晰 便捷 ， 倒腾 了 半天 才 支付 成功 。 1 号 下午 收到 ， 确认 新机 无误 。 笔记本 并 不重 ， 电源 挺大 一块 而且 很 重 。 比较 幸运 没有 划痕 瑕疵 漏光 的 现象 出现 ， 插 电源 后鲁 大师 跑 分 24 万 ， 暂未 下载 游戏 ， 但 安装 软件 过程 中有 出现 顿卡 现象 。 显示屏 清晰度 感觉 一般 ， 看 得 眼睛 不是 很 舒服 。 暂时 没 发现 其他 问题 了 。
816	1	我 买 的 i5 ， 很 不错 ， 跑 分有 21 万 ， 外观 真的 好 ， 也 绝对 不是 二手 的 ， 下 了 英雄 联盟 fps 大概 在 100 左右
817	1	电脑 还 不错 运行 流畅 携带方便 小巧 方便 系统 很 好 配置 不错 外观 漂亮 待机时间 长 屏幕 够 清晰
818	1	很 牛 的 ！ 吃 鸡 顺畅   心急 自己 去 物流 配给 站 拿 的   很 开心   东西 很 好 ? 牛 逼
819	1	除了 右键 延迟 外 ， 没 遇到 什么 问题 ， 后来 解决 后 ， 还是 比较满意 的 ， 面板 容易 沾手 汗 ， 新 东西 要 好好 爱护 ， 玩剑 三 可以 开 电影 级 ， 吃 鸡 很 流畅 ， 撸 啊 撸 更 没 问题 了 ， 声音 比 想象 的 小
820	0	"电脑 很 不错 ， 玩游戏 没 任何 问题 ， 很 流畅 ， 吃 鸡 什么 的 都 可以 
 821 	 5 	 本子 到手 ， 感觉 还 不错 起码 手感 很 好 """
822	1	跟 联想 拯救 者 和 游匣 纠结 了 挺 久 ， 还是 选择 了 这个 ， 到手 外形 看着 非常 舒服 ， 刀塔 144hz 画面 看着 真的 舒服 ， 测试 了 吃 鸡 ， 饱受 诟病 的 散热 没有 很差 ， cpu 维持 在 75 度 ， 还是 很 不错 的 ， 很 愉快 的 后续 。
823	1	什么 都 不 设置 ， 娱乐 跑分 还行 吧 。 一切 都 很 好 ， 感觉 挺不错 的 ， 入 的 第一个 笔记本 。 有点 小 中奖 。 剩余 追评
824	1	惠普 暗影 精灵 3 代 太好了     游戏 神器   外观 漂亮   速度 快   希望 惠普 越来越 好   已经 推荐 给 好 朋友 购买
826	1	快递 挺快 的 ， 早上 下单 下午 就 送到 了
827	1	还好 吧 ， 性价比 比较 高 ， 售后 也 不错 这是 值得 肯定 的 ， 第一次 娱乐 跑 分 28 万多 ， 一般般 。 用 两年 再换 吧 ， 吃 鸡 有点 卡顿 ， 还是 低 特效 下 ， 这个 价格 能 玩 不错 了 。
828	1	不错 电脑 很漂亮 ， 还 没用 那 ， 先 看看
829	1	易 大师 跑 分 25 万多 ， 还 行 ， 右下角 屏幕 有 漏光 ， 大概 漏 了 2 ㎝ & sup2 ; 左右 吧 ， 开机 明显 可见 ， 暗色 背光 环境 下 也 能 明显 看到 ， 用 的 时候 没什么 太 大 影响 ， 也 懒得 换 了 ， 120hz 的 刷新率 IPS 屏到 也 还好 ， 看 屏幕 很 舒服 。 这种 游戏 本想 压住 散热 是 不 可能 的 ， 左 后 出风口 是 最 热 的 ， 建议 买 散热器 辅助 散热 或者 买个 支架 ， 因为 下面 也 有 散热 孔 。 充电 的 时候 会 有 明显 的 静电 现象 ， 手指 一摸 就 能 感觉 到 ， 边充 边玩 也 是 这样 （ 这 大概 就是 造成 静电 关机 的 原因 吧 ） ， 不 充电 玩 就 基本 完全 感觉 不到 静电 。 就 C 面是 金属 的 面板 ， 其他 面都 是 塑料 的 。 平常 用 就 左后方 风扇 给 cpu 散热 发出 点 声音 ， 玩游戏 的 时候 声音 就 很 明显 了 ， 每次 玩 大型 游戏 我 都 能 闻到 淡淡的 显卡 的 香气 ～ ( ￣ ▽ ￣ ～ ) ~ ， 系统 是 新 的 ， 联网 就 能 自动 激活 ， 强烈建议 进 了 系统 第一件 事 就是 把 McAFee 杀毒软件 给 直接 卸载 了 ， 这踏马 自己 就是 病毒 还 好意思 说 是 杀毒软件 ， 而且 还是 要 收费 的 ， 不如 装 360 。 还有 就是 我 不想 打字 了 ， 买 了 就 知道 是 怎么回事 了 ， 真正 论 质量 来看 惠普 还是 比不上 苹果 华硕 和 外星人 的 。
830	1	物流 很快 ， 前一天 晚上 下单 ， 第二天 中午 就 到 了 ， 用 了 几天 之后 感觉 不错 ， 希望 能够 一直 保持 下去 ！
831	1	我 晚上 下单 ， 第二 下午 就 收到 了 。 黑 红色 的 外观 很酷 炫 。 键盘 很 舒服 。 如果 客服 能够 及时 解决 我 的 问题 ， 那 就 更好 了 。 给 他 发 了 好多 消息 ， 不理 我 是 什么 情况 ？ 难道 就 这样 对待 买家 吗 ？ 用 一段时间 会 写 追评 的 。 给 你 好评 是因为 快递 很 及时 。
832	1	电脑 不错 ， 无 漏光 。 建兴 固态 ， 金士顿 内存 ， 不是 三星 怪 我 自己 脸黑 吧 ， 跑 分近 21w ， 总体 不错 吧 。 着重 吐槽 京东 物流 ， 能 做到 那么 快捷 ， 为啥 不能 更改 配送 地址 呢 ？
833	1	还是 可以 的       没有 大 的 问题
834	0	右键 有点 卡顿 ， 一直 有 一种 跟 电流 一样 的 吱吱声 ， 不 知道 怎么回事 ？ 其他 都 不错 ， 外观 也 很漂亮 ， 键盘 也 可以 。
835	1	物流 很快 ， 机子 也 挺不错 ， 颜值 爆表 ！ 妥妥 好评 ， 大吉大利 ， 晚上 吃 鸡 ！
836	0	电脑 真的 好看 ， 之前 担心 的 鼠标 右键 卡顿 确实 存在 ， 但是 这个 外观 我 实在 太 喜欢 ， 那些 小毛病 我 都 无所谓 了 ， 喜欢 就 好 。
837	1	很 好 ~ 物流 超快 ~ 电脑 用 着 很 舒服
838	1	还行 吧 ！ 就是 感觉 有点 吵 ！
839	1	质量 如何 ， 等待时间 验证 。
840	1	很 好 用 ， 玩游戏 很扎劲
841	1	作为 一个 买 电脑 比较 关注 外形 的 人 ＠ _ ＠ 我 觉得 机子 的 颜值 还是 比较 高 的 。 开机 使用 了 一下 ， 没有 任何 问题 ， 就 看 以后 的 使用 情况 吧 ， 希望 不要 出 问题 * ^ O ^ *
843	1	快递 大哥 速度 很快 ， 电脑 很棒 没 毛病 ， 插座 一定 要 正规 的 带 接地线 的 插座 不然 会 漏电 哦
844	1	首发 拿 的 . 没 做 接盘 侠 . 硬盘 使用 时间 小于 5 小时 . 屏幕 完美 . 手感 ... 挺 好 . 唯一 让 人 小 纠结 的 是 万元 之下 没有 内存 16G 版 的 . 自己 加 内存 嫌 麻烦 . 内存条 到 现在 还 居高不下 . 肯定 没有 厂家 批量 采购 来 的 优惠 . 同时 也 怕 钱 花 了 ， 拿到 的 是 水货 . 毕竟 这个 市场 水太深 .
845	1	总得来说 还 可以 ， 三星 固态 ， 金士顿 内存 ， 日立 硬盘 和 友达 屏不大 满意 ， 依旧 有 右键 卡顿 问题 ， 不过 已经 按照 教程 解决 ， 目前 运行 流畅 ， 吃 鸡 开中 特效 还是 感觉 有点 勉强 ， 具体 使用 一段时间 再 来 评价 吧 。
846	1	电脑 很 好吃 鸡 画面 没话说 的 ， 到底 是 1070 . 很棒 很 满意 ， 做工 也 很 ok
847	1	"玩 吃 鸡 可行 ， 但 不知 为什么 ， 联众 大厅 安装 不 成功 ， 还有 office 图标 白板 ， 可 正常人 使用 ， 到手 加 内存 ， 售后 太渣 ， 加根 内存 收 120 
 848 	 4 	 目前 用 着 还行 ， 速度 没 想象 中 的 快 """
849	0	怎么 有雾些 漏光 呢 ？ 光线 暗 的 地方 明显 。 还 死机 。 发热 是 游戏 本 的 通病 吧 ？ 开机 神速 ， 关机 表现 一般 。 硬盘 工作 有 响声 ， 但 可以 接受 。 用用 在 追加 。
850	1	用 着 还行   总 感觉 除了 风扇 的 声音 还有 很大 电流 声   外观 不错     跑 了 20 多 万分   就是 为 嘛 检测 摄像头 没有 ？ 还有 桌面 有 大家 说 的 右键 延迟   我 也 是 凌晨 下 的 单   别人 昨天 就 到 ， 我 这么 帅 居然 今天 到   就 不 给 物流 满分 了
851	1	终于 到货 了 ， 开机 看 了 ， 没有 问题 ， 主要 是 8g 内存 感觉 有些 小 ， 将来 升到 16g
852	1	"换 了 两次 ， 第一次 收到 货 右边 音响 爆音 杂音 ， 第二次 是 左边 音响 
 853 	 5 	 电脑 还 不错 ， 外观 很 好看 ， 室友 看 了 都 说 好看 ， 只要 网好 ， 打 LOL 和 绝地 求生 等 大型 网游 都 不卡顿 ， 故意 用 了 几天 才 来 评价 ， 真的 不错 ， 这个 价格 的 这款 性价比 算好 的 了 。 。 办公 或者 大学生 用 都 挺不错 的 。 """
854	1	此 用户 未填写 评价 内容 < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t12235 / 344 / 2703631528 / 36079 / 14e876fa / 5aa9cdb1N7deb74b7 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t16288 / 214 / 2391958103 / 38941 / 623e0615 / 5aa9cdbbNc7c7f2e4 . jpg '   / > < / div > < div   class = ' uploadimgdiv ' > < img   class = ' uploadimg '   border = ' 0 '     src = ' http : / / img30.360 buyimg . com / shaidan / jfs / t17536 / 149 / 845112935 / 33493 / b9b9a2b9 / 5aa9cdc2Nf720688e . jpg '   / > < / div >
855	1	内存 固态 都 是 三星 的 ， 有 右键 卡顿 自己 百度 弄 的 ， 运行 里 打不开 注册表 只能 自己 到 c 盘 的 系统 文件夹 里 找 。 今天 刚到 ， 看 有没有 出 什么 问题 再 评价 。
856	1	我 觉得 除了 有 轻微 的 所谓 的 电流 声 ， 其他 没有 发现 啥 问题 ， 有 问题 也 是 系统 的 问题 ， 屏幕 我 是 满意 的 很 ， 因为 我 也 有点 电脑 基础 ， 以前 的 电脑 是 接近 四千 的 ， 而且 四年 多 了 ， 所以 这台 电脑 用 起来 很 舒服 ， 并且 无线网络 链接 感觉 有 加强 哦 ， 惊喜 ！ ！ 总而言之 ， 我 不 后悔 。
857	1	比较 了 好 多款 笔记本 ， 这款 也 盯 了 好久 ， 最终 入手 了 ， 真心 觉得 不错 ， 本来 以为 女生 用 着 会 外形 不 好看 ， 结果 好 漂亮 ， 喜欢 ， 还有 小键盘 ， 工作 方便
858	1	特地 用 了 两个 礼拜 再 来 评价 ， 我 买 的 是 i5 + GTX1050 显存 2G + 128 / 1T 版本 的 ， 针对 机器 本身 做出 的 评价 ： 优点 ：             颜值 真的 很 高 ， 比 飞行 堡垒 和 拯救 者 还 好看 ， 超薄 ， 棱角 线条 有 特色 ， 键盘 背光 也 很 好 ， 看着 舒服 ， 充电 很快 ， 一个半 小时 之内 绝对 能 充满 ， 续航 也 不错 ， 满电 看 视频 正常 亮度 能用 3 ~ 4 小时 ， 音响 是 有 技术 认证 的 也 不错 ， 前置 音响 这点 加 分 ， 散热 孔 很棒 ， 散热 的 时候 风扇 声音 很小 ， 相比 飞行 堡垒 ， 舍友 的 飞行 堡垒 声音 超大 ， 虽说 是 高速 固态 硬盘 ， 但是 目前 没有 感觉 很 高速 ， 大概 开机 也 就 比 普通 固态 快 一秒 缺点 ：               B 面 ( 就是 键盘 那 一面 ) 是 金属 面板 拉丝 工艺 ， 利于 散热 但是 特别 容易 留汗 留油留 指纹 ， 而且 不 容易 擦掉 ， 要 用 酒精 擦 ， 电脑 买来 是 裸机 ， 没有 耳机 键盘 鼠标 电脑包 键盘 膜 ， A 面 感觉 很脆 ， 按压 会 下陷 ， 总结 ：               这个 电脑配置 并 不是 固定 的 ， 屏幕 ， 内存 ， 固态 竟然 是 随机 品牌 ， 我 的 屏幕 就 不是 LG 的 而是 友达 的 ， 这点 不爽 啊 ， 固态 也 是 建兴 的 ， 内存 三星 的 ， 还好 我 的 电脑 没有 出现 屏幕 漏光 ， 屏幕 边框 也 没有 缝隙 ， 硬盘 使用 时间 6 小时 也 是 新 机子 ， 4 惠普 的 售后 自然 不用说 所以 考虑 飞行 堡垒 ， 拯救 者 ， 炫龙 ， 暗影 骑士 的 推荐 买 这个
859	1	特意 用 了 两天 才 来 评价   很 不错   玩 DNF 和 GTA5 一点 都 不卡   单刷 打团 一点 没事   DNF 一定 要开 全屏   不然 帧 数会 掉下来     GTA 我 连 加速器 都 没卡   一点 卡顿 现象 都 没有 。 很 满意
860	1	还 可以 吧 ， 除了 硬盘 声大点 目前 没有 其他 问题
861	0	这 是 我 的 第一台 电脑 ， 作为 电脑 小白 的 我 不 知道 怎么样 ， 但是 鲁 大师 跑 分 接近 21 万 ， 风扇 声音 有点 大 ， 刚刚开始 右键 卡顿 ， 但是 联系 工程师 后 大概 有所 解决 ， 屏幕 上 有 个 点 ， 让 我 总是 感觉 不 完美 ， 大概 就是 这些 吧
